,risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id,churn_flag,deposit_per_time,equity_volatility,avg_rolling_5day_avg,sd_rolling_5day_avg,avg_rolling_5day_sum,sd_rolling_5day_sum,avg_equity_growth_rate,equity_volatility_growth_rate,ndays_above10,avg_equity,equity_delta_start_to_end,ndays_from_2017_08_18,max_streak_duration
1643,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,2795.87,long_time_horizon,509f8456ff57c0583947fea7e249b4ad,0,2795.87,2066.5747539891927,18304.846467068273,2335.9698824535812,91524.23233534137,11679.849412267906,0.0013683001913756953,0.013932435787591539,252,18359.48738730159,5433.48,2,79
1644,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,4.13298333333,stock,100.0,long_time_horizon,d9b8aad1d2748cf9a8dcff3a94525557,0,19.48184778833588,931.5625473088628,2329.4197261354584,930.7056159162993,11647.09863067729,4653.528079581496,0.0046222892726455606,0.027027584909399285,252,2353.945155952381,2586.572,0,79
1645,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,14.19935,stock,500.0,short_time_horizon,8e369e71dba505aeb1757026eb7bdba3,0,32.89614358508752,34.266768388657155,266.95126880000004,258.83042108955726,1334.7563440000001,1294.152105447786,-0.0011055843656914395,0.028993965986794688,252,252.5138492063492,-135.32999999999998,1,79
1646,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,19.36995,stock,20.0,med_time_horizon,8d7f3e8ce02ac2084186ff1cbbbb62a4,0,0.9818384433933319,1685.9646116912306,3095.88086259887,1650.2349038717687,15479.40431299435,8251.174519358843,0.031869482242320515,0.2165334861420119,177,3113.903502824859,5771.76,0,52
1647,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,10.0,short_time_horizon,7352e0ca37c0df83000c2ed14f2e8c02,0,10.0,3.596907167868818,44.603912449799196,11.995101337863995,223.01956224899598,59.975506689319964,0.00035009183575112756,0.0318847069248467,252,43.912008730158725,-1.8200000000000003,2,79
1648,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,13.3733666667,stock,100.0,long_time_horizon,5827057471a905c3ad2b9c0c78751ef4,0,6.957312251115008,91.20484557307752,537.8597199999999,584.6575019909772,2689.2986,2923.287509954886,0.0017027945776154365,0.0174258403331925,252,500.7191865079365,193.09999999999997,1,79
1649,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,9.74585,etp,200.0,long_time_horizon,6aa40aefb6b4e14ab602360d1cb1673b,0,18.61183619722963,74.64325863239523,995.7071944,310.8527253550132,4978.535972,1554.263626775066,0.002034495995482415,0.033245496261989374,252,972.0095892857142,479.32000000000005,1,79
1650,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,13.28325,stock,50.0,med_time_horizon,e55d08469812d8e24b060169c362b4fa,0,3.500603854164843,215.24332432900707,623.19405392,1176.2027855077338,3115.9702696000004,5881.013927538669,-0.004576038239243242,0.060142285165615116,252,525.5238789682539,-536.0624,1,79
1651,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,0.0,stock,400.0,short_time_horizon,d0050e9611a5c5718fa1dc43303d9b71,0,400.0,1354.1642463075389,2362.769370517928,1300.311417606859,11813.846852589642,6501.557088034295,0.004950351588308087,0.2001481666059244,252,2361.75873015873,-1866.6399999999999,0,79
1652,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,45.7421166667,etp,5000.0,short_time_horizon,2df471e2d709967fcbfc392e8e17fc4d,0,106.96990972088558,3195.743971551371,5204.636140239044,5531.66949464753,26023.18070119522,27658.347473237653,0.007406290413134524,0.1363552589002701,252,4944.872262698413,-4585.19,0,79
1653,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,14.2055,stock,200.0,short_time_horizon,031364dc32dadd4e487664aa28851c8c,0,13.153135378645883,10.880236930535848,639.0552086956521,2671.9010313458057,3195.276043478261,13359.505156729028,0.0020429229226378172,0.015438105951684157,92,226.73430434782608,37.77000000000001,84,52
1654,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,50.95515,stock,1000.0,short_time_horizon,e3cd6fd5f8a4dff3af79db7f72e83f44,0,19.247370087469672,1026.727383194747,4986.600534031414,1080.7250486271519,24933.002670157068,5403.62524313576,0.022240020009665115,0.29692148845352273,191,4978.440345549739,4547.18,0,52
1655,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,28.1613333333,stock,1.0,short_time_horizon,d0233f73d43a02ff3416f9fcbac1f97a,0,0.03429198482012059,1455.4371560876348,6374.991197108434,1404.3837914786882,31874.95598554217,7021.918957393442,0.0029467679585009113,0.06474623642172322,252,6359.314761904762,1627.2700000000004,2,79
1656,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,27.0221166667,stock,500.0,short_time_horizon,b0b2f65807aeb25c82ff51adc4871efa,0,17.843048972605754,3345.2190017616235,9277.233083944955,3382.9548349666316,46386.16541972477,16914.774174833157,0.03158493648138285,0.34289920703557597,218,9395.08142201835,13351.47,0,52
1657,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,59.3646166667,reit,20.0,short_time_horizon,d83c7bad31551b12322025f106bd5352,0,0.3313199205824321,93.69561000385131,287.89545266129034,1248.772443109241,1439.4772633064515,6243.862215546204,0.012421299355499618,0.09076752673000182,248,191.41203911290324,184.9078,0,79
1658,med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,25.8540666667,stock,200.0,short_time_horizon,5bcd659135fa765d0f81824a429d4829,1,7.447661558389111,209.58806575713044,415.54639244444445,543.9079926165244,2077.731962222222,2719.5399630826228,0.02311997145088557,0.16814505512381833,90,368.24022222222226,586.8,115,69
1659,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,short_time_horizon,c908f7c24382fea9308d7a5d8a1593fb,0,1000.0,1970.0030535579622,1751.698778313253,2236.0483874742204,8758.493891566264,11180.241937371102,0.07941836363672662,1.2142467384582756,251,1698.0957768924302,-4575.38,1,79
1660,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,13.2469833333,stock,1000.0,med_time_horizon,d6aa8bab8426d919d58b8718a7adf4b0,0,70.19029759532765,344.11296596917975,2946.7512530120484,530.17701147721,14733.756265060241,2650.88505738605,0.005715077657069275,0.07035242186747623,252,2909.081446428572,1837.7420000000002,2,79
1661,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,26.0505666667,stock,100.0,long_time_horizon,cea2ec748c6aa25ca2ab56c3a6a39299,0,3.696780227643171,56.409424537911015,742.9894316,213.55647816829534,3714.947158,1067.7823908414769,0.00033609841826762887,0.02159398712999841,252,728.9418964285715,19.769999999999982,1,79
1662,low_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,16.9498166667,stock,15.0,short_time_horizon,904756586c71305cc4cad1324731ee75,1,0.8356631311910602,5.963805553217168,43.06420453201971,188.67416075601005,215.32102266009852,943.3708037800502,0.0039783891127356565,0.0737976719081262,203,18.311871921182266,5.34,0,52
1663,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,17.78155,stock,500.0,short_time_horizon,bd49d5fdcaf6278e95803bea587ffe3e,1,26.62187093184535,1120.2258046475613,2483.3320100840333,1131.596384066487,12416.660050420169,5657.981920332434,0.3213040481648529,3.424741707541393,119,2530.0915966386556,2456.11,0,47
1664,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,49.8931833333,stock,1583.94,med_time_horizon,b3e2d45b03bbeaf13414a0e1e3416a3d,0,31.12283210163452,1326.151194646773,1557.3447919678715,1293.112841590528,7786.723959839358,6465.564207952639,0.07717988910834372,1.1796044111266357,252,1582.8181317460317,3137.3300000000004,2,79
1665,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,43.1531,stock,40.0,med_time_horizon,c0eb9d1466bd8e338cefe499882ad91b,1,0.9059386543640197,556.3639828405755,1126.4462962962962,844.4487673625672,5632.231481481482,4222.243836812835,0.004188695101602741,0.1521458475836968,82,1037.3104878048782,-582.3800000000001,112,36
1666,med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,229.217933333,stock,5.0,med_time_horizon,faddda47fe6da8c8d2a1e7962d916177,0,0.021718551320533845,0.13270640154487331,119.61793857142857,265.3722157006385,598.0896928571428,1326.8610785031926,-0.002473390889492337,0.007420515553687263,14,11.254285714285714,-0.370000000000001,168,13
1667,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,3.81,stock,10.0,short_time_horizon,a983b8a60a5f249c8854e2a22cbbf320,0,2.0790020790020787,1310.8193787074638,9069.49322,1503.4004475971149,45347.466100000005,7517.002237985574,0.0010576580508016356,0.017176510131009532,252,9138.856384920635,2091.8499999999995,1,79
1668,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,14.1401,stock,100.0,short_time_horizon,4db3f04665e5c8ea968165a4a86a44a6,0,6.604976189060839,196.5460994885855,1091.67522032,478.9722258683263,5458.3761016,2394.861129341632,0.0019631613445294654,0.01668460127408098,252,1052.8409801587302,476.71899999999994,1,79
1669,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,11.4277,stock,2000.0,med_time_horizon,d8615da662fe8cc90b733d852d1e8fe7,0,160.93082388535288,1344.161240432145,5224.30663,6575.508944446868,26121.53315,32877.54472223434,0.0016893498825763802,0.04594044630127916,252,4828.765466269841,963.2299999999996,1,79
1670,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,1.35953333333,stock,45.0,short_time_horizon,8aebd6554acbd85f638432c4efd168f2,0,19.07156782417296,13.174632728730838,218.42055172413794,707.4772302312603,1092.1027586206897,3537.386151156301,0.023885984877785545,0.2262076434256987,29,49.35241379310345,6.700000000000003,158,21
1671,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,long_time_horizon,d9f291f517e31ed64ee34d360acf31d5,0,500.0,2107.0966221548597,4842.481924302789,2137.287140456154,24212.409621513947,10686.435702280769,0.00496029105037967,0.054677885019412766,251,4933.707370517928,5421.26,0,79
1672,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,618.604816667,stock,21.54,short_time_horizon,aa70741d63a29a6ad184a56430331d46,0,0.03476409385561062,1.0653168542738807,331.8721933333333,282.71118761623393,1659.3609666666669,1413.5559380811696,-0.03127676411614572,0.0025292823517278997,3,33.54,-2.1300000000000026,1,3
1673,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,10.34125,stock,150.0,long_time_horizon,f6448c7b004b018602f5744648aaeb91,0,13.226055328998125,84.05923738974153,2331.8807325714283,8234.499956113932,11659.403662857143,41172.499780569655,0.03254166694616146,0.15842686437842626,35,193.79805142857143,182.35000000000002,129,49
1674,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,9.07578333333,stock,50.0,long_time_horizon,c2be4586a9901e9fbb10a30eb5b3e0cd,0,4.962393329221703,47.14693292605611,251.55124916666668,943.7625538660208,1257.7562458333334,4718.812769330105,0.00020735574156319705,0.07166683756320119,120,152.96799916666666,-54.829999999999984,0,47
1675,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,11.08505,stock,23.48,short_time_horizon,e7b20c188ac1fa60497dc415091d62f0,1,1.94289638851308,109.91352994626112,234.44735220125787,1029.0280995715877,1172.2367610062893,5145.1404978579385,0.04976449366961594,0.6937496402106292,160,136.61181249999998,290.69,0,79
1676,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,800.0,short_time_horizon,a53c7f05ecf723f6e3523afce285e229,0,800.0,207.723811436299,523.0131465060241,141.50766906797688,2615.0657325301204,707.5383453398844,0.011928787108462503,0.1896122530144669,252,532.6816357142858,1495.5900000000001,2,79
1677,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,18.7509833333,etp,400.0,long_time_horizon,607be613a930a9f4c5fa16965f0f1670,0,20.252156221791914,1144.1084401464118,4934.375529411765,3014.1957806493274,24671.877647058824,15070.978903246638,0.2063637482611284,1.4271208673130247,51,4661.045490196078,5074.5599999999995,149,34
1678,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,141.0,med_time_horizon,2484b3c88f2c7895c701c91288376e4b,0,141.0,186.69684123238594,2764.1549718875503,190.84180514415053,13820.77485943775,954.2090257207527,0.0006202363921133166,0.012134817566868905,252,2755.8936111111116,340.3600000000001,2,79
1679,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,6cacf2167ec120e1719f7f10b093c763,0,100.0,42.52594623030186,474.3312270916334,491.62325396652034,2371.6561354581672,2458.116269832601,0.0009575060382059001,0.010485641771298333,252,442.1843650793651,94.38,0,79
1680,low_risk_tolerance,limited_investment_exp,very_important_liq_need,both,24.2745333333,stock,20.0,short_time_horizon,69e3339188bdff00cc04162e6849b7d8,0,0.7913103571985389,344.23014876241325,368.62233872,345.31789584844984,1843.1116936,1726.5894792422494,0.016794795201449338,0.2297947587894707,252,360.97907301587304,57.440000000000005,1,79
1681,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,23.6951833333,stock,50.0,short_time_horizon,f104992bbe3a8c95233ba21bd57cab14,1,2.024686325473759,114.00754877591332,252.42901298701298,498.86696529457106,1262.145064935065,2494.3348264728547,0.008942867662104923,0.07792548689952529,232,215.05208405172414,287.47999999999996,0,52
1682,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,63.4742833333,stock,100.0,short_time_horizon,20b911d5264ed38c9ef0b5b0e5394613,0,1.551005995414477,933.4977669020947,1727.746248995984,912.6112942713171,8638.73124497992,4563.0564713565855,0.010609497032008662,0.12904427182902192,252,1725.4889285714287,1767.3200000000002,2,79
1683,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,19.6649,reit,10.0,short_time_horizon,c5894158af2a2d33fd179f3e40475713,0,0.4839123344414926,25.791491515528516,226.96191499999998,513.708045870225,1134.809575,2568.540229351125,0.42652580545540214,1.7907733714461957,24,21.71875833333333,4.710000000000001,154,27
1684,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,19.7159166667,stock,1000.0,long_time_horizon,34799cf3993e9416c275f3b2279baf77,0,48.2720613376216,3890.458684452995,10157.043236947791,4090.4303215519467,50785.21618473896,20452.151607759733,0.012363187166362973,0.13040863973750721,252,10034.451587301586,13164.7,2,79
1685,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,8.12453333333,stock,100.0,short_time_horizon,e8a890551e06f0e712cc7e8f46ae1c8a,1,10.959464593627057,4908.48759025818,7828.93770173913,4752.737054875286,39144.68850869565,23763.685274376432,0.014822623781514133,0.15121660230154838,138,7747.194475362318,680.3500000000001,15,41
1686,high_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,23.7776,stock,2000.0,med_time_horizon,014b8cd55763d4ab632e7ab4145d83b2,0,80.71806793232598,227.4221943561465,1845.504673197279,286.0193870724679,9227.523365986393,1430.0969353623395,0.00293573346338524,0.05591649404765272,147,1874.600574829932,598.54,0,52
1687,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,9.11316666667,stock,50.0,long_time_horizon,df8f9ee1c9b6f54cb88f7c5f9aa6c1d5,0,4.944049836020717,4.578543188773964,43.27498096,168.85609749435838,216.3749048,844.2804874717921,-0.0003221277957985192,0.04411526513911982,252,29.624335714285714,-12.060000000000002,1,79
1688,low_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,15.21985,stock,20000.0,short_time_horizon,2d47c4fc42b252f3458820eb0c5b0306,0,1233.0570258048008,32548.287410088644,63284.785016,31582.722916040148,316423.92507999996,157913.61458020072,-0.0032237615685918714,0.04439890034099568,252,64452.26226190476,-109037.66,1,79
1689,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,16.1849666667,stock,105.0,long_time_horizon,0552ea4f7d73afc28fe9e5687fe28332,0,6.1099914847936665,8.011574535994841,118.7560438247012,243.02588112842855,593.780219123506,1215.1294056421427,-0.0009269827236719259,0.01631610642182062,252,99.79049603174604,-26.689999999999998,0,79
1690,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,97.0662333333,stock,500.0,short_time_horizon,5ff10f016e583caecf69266c4db698fd,0,5.098594929211141,40.81161338007441,1442.22560032,2461.280913587843,7211.1280016,12306.404567939211,-0.00026248747630688905,0.0052715090402511225,252,1227.4530095238097,-87.45400000000018,1,79
1691,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,41.6773833333,stock,50.0,short_time_horizon,ac95dab338a6bd972bd1d6f00baaa540,0,1.1715807318717772,31.58860793797994,125.1783929880478,463.11341098292064,625.8919649402391,2315.567054914603,0.005347901769209028,0.05165044066172035,252,96.21377341269842,86.41399999999999,0,79
1692,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,11.9821166667,stock,50.0,long_time_horizon,f6e8c723f89b5455cfda044677332cf7,0,3.851452061608209,389.02612872933145,1055.37651,388.3947552792917,5276.88255,1941.9737763964586,0.005313320655890513,0.015325607601004463,252,1062.0938392857145,1224.46,1,79
1693,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,63.8032833333,stock,30.0,med_time_horizon,8e293ed10381be2d11f32c2f4f890378,0,0.4629395064089926,14.806779693839605,74.0476336,467.3878805817926,370.23816800000003,2336.9394029089626,-0.0010187645950124095,0.05292925054430956,252,42.55654285714285,-23.039999999999996,1,79
1694,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,20.8375833333,stock,150.0,long_time_horizon,6788af99d5b6bed34fe39b50e5c8933f,0,6.8688919332601195,343.86371788430375,2203.1548565737053,1657.735463215639,11015.774282868526,8288.677316078194,0.05235845562873055,0.8233944338977662,252,2054.6687500000003,2116.99,0,79
1695,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,54.2238833333,stock,50.0,short_time_horizon,fe5f2aa812841ab93e55d028cc8b502d,0,0.9054053605435242,1185.74488630547,2892.735091145833,3835.7539812566215,14463.675455729166,19178.769906283105,0.07291667960197096,0.8405660779475151,192,2434.3449718750003,3244.09,0,52
1696,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,138.568666667,wrt,10.0,short_time_horizon,dd2b18edcf83a6a74780d2a2662ccbd6,0,0.07164931957012402,29.950268972154895,172.6326761061947,950.4634234364938,863.1633805309734,4752.317117182469,0.0024530274723108835,0.19231851906030617,113,45.36327433628319,-66.31,0,47
1697,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,48.5628166667,stock,100.0,long_time_horizon,a8345e4336d27c6c8a07abcd9021b767,0,2.017641585474852,1460.9709087049694,1553.9911845418326,1467.3895451737183,7769.955922709164,7336.947725868592,0.006365602337238006,0.07660102101586017,252,1529.6381785714286,-96.2287,0,79
1698,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,35.0291833333,stock,140.0,long_time_horizon,afb84b83ff1777d42883603ae7d336ad,0,3.8857389218313174,477.07939173336155,1073.593488,474.12325984323724,5367.96744,2370.6162992161862,0.005856128847875233,0.024423057389239975,252,1077.5428968253968,1282.5800000000002,1,79
1699,high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,20.9483666667,stock,1.0,long_time_horizon,7a88f40721072a8e4fdc8ebbaf3f5390,1,0.04556147686001607,550.5085750312882,1724.1680242857144,1411.1014069576622,8620.840121428571,7055.50703478831,0.00905165212627097,0.13059163646303157,112,1528.7191071428572,171.66000000000008,0,47
1700,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,3d24b1df992040f99b2121e4a1e647ef,0,100.0,1.8777645661837592,40.777216,124.6623968694704,203.88608,623.3119843473519,0.0006031247698879316,0.0074352009829641574,252,32.20865079365079,4.640000000000001,1,79
1701,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,reit,50.0,long_time_horizon,c6bebbcabbfb25e0ba75458fb236ea71,0,50.0,1103.3125403161519,1614.34714352,1214.822290692288,8071.7357176000005,6074.111453461441,0.009208127208812046,0.05385228110036202,252,1574.1567785714285,2559.7164,1,79
1702,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,1.65095,stock,10.0,short_time_horizon,3c4349057d2bd7c5fe5505f5ff127d9b,0,3.772232595861861,0.17470116543317157,18.82120704845815,65.42527042962628,94.10603524229074,327.12635214813133,-0.0001083927351228895,0.002161878540991893,229,14.177685589519651,-0.35999999999999943,32,79
1703,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,34.6202,stock,100.0,long_time_horizon,ed874c32241de00598004ad3fe8f0c32,0,2.807395803504753,0.0,111.464208,206.4009674104962,557.3210399999999,1032.0048370524812,0.0,0.0,252,97.88,0.0,1,79
1704,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,55.56085,stock,1.0,long_time_horizon,247fe2595cbe48a503c4c83251a7f17a,0,0.01768007376126773,40.176925919781816,2301.998918181818,4599.638800172916,11509.994590909091,22998.194000864583,0.0481752301710795,0.18079574517689323,11,139.0118181818182,41.77999999999999,169,10
1705,low_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,22.4860666667,stock,50.0,short_time_horizon,80cd34e109b9af6b981f128dc7f0d62d,0,2.128921828825986,424.2294535108086,470.40650555555555,697.3852474165154,2352.032527777778,3486.926237082577,0.03979996305850675,0.3714514907079138,180,405.3688055555555,1095.8,0,52
1706,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,Android,6.98843333333,stock,250.0,long_time_horizon,ffa12d2f97e310910291f9b26fb2318d,0,31.29524771233045,1577.089484981657,6141.918796224899,1830.8309189560546,30709.593981124497,9154.154594780273,0.00416911533534849,0.019891106353242184,252,6064.207556349206,4697.2507000000005,2,79
1707,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,ce6b0196f5b115627a23df5a16f05226,0,100.0,193.57443418871316,208.13654980079681,209.97261267415723,1040.682749003984,1049.8630633707862,0.012581307443276402,0.15139523537875937,251,197.72486055776892,43.42,0,79
1708,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,b17c092c33973297c220953f1de1e49f,0,500.0,2.5739706072461543,607.55196,200.5456766261053,3037.7598,1002.7283831305265,-6.523604682507763e-05,0.002429435825034622,252,596.760119047619,-10.25,1,79
1709,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,314.366966667,stock,2000.0,long_time_horizon,e55b218893add639103baa3abd90e588,1,6.341818298654677,749.0737076425814,561.4905863636363,820.7595048679724,2807.4529318181817,4103.797524339862,0.09669428251956051,0.40861285736042646,22,483.39604999999995,-1660.8400000000001,0,18
1710,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,med_time_horizon,475f514fe6fe5b5925949382282c795a,0,500.0,2352.6104537382025,9209.541819760956,2472.74356005915,46047.70909880478,12363.71780029575,0.003016068082438866,0.02297268996510499,252,9292.927067460316,5771.232,0,79
1711,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,21.5773166667,stock,200.0,med_time_horizon,a9ec3a2c640c0526079ee83a084bd2af,0,8.858448634641615,271.74650071699494,497.6066420634921,303.2473795854261,2488.03321031746,1516.2368979271305,0.015434216905108013,0.07864625653468825,126,489.8455158730159,827.8599999999999,0,52
1712,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,14.89785,stock,1000.0,short_time_horizon,fc55714b01b6e546e4814fcf81abd9e2,0,62.90158732155606,161.26809998499385,1492.638304,570.1989106694961,7463.191519999999,2850.99455334748,0.0012739084651007195,0.01744699331968191,252,1466.08575,474.58449999999993,1,79
1713,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,0.281783333333,stock,1000.0,med_time_horizon,7c81e997536d8d336b01c3ed53548c04,0,780.1630540785053,2247.285990296741,4686.507961847389,2222.172378026976,23432.539809236947,11110.861890134878,0.009648475626064898,0.06997423252032993,252,4702.158009920635,7101.540000000001,2,79
1714,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,9.71563333333,stock,300.0,med_time_horizon,45fbc75e3fa5c5883f21776bdb300174,0,27.996478665136603,403.6011315343892,718.247829787234,681.8451212450346,3591.23914893617,3409.2256062251736,0.15457385981772787,2.3686496302448106,235,672.6528085106384,644.28,0,71
1715,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,4.26725,stock,50.0,long_time_horizon,2c7767397fa1ba0c8ac232a8edd8ab9d,0,9.49261948834781,12.972695353164664,158.06504114285715,48.9323235365119,790.3252057142857,244.66161768255938,0.005267681611263118,0.08659108549056561,245,153.09069795918367,81.92000000000002,1,79
1716,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,1.72223333333,stock,100.0,short_time_horizon,e1dd425e85f578403bc267ed87a3feee,0,36.73454394068195,8533.431088061401,10641.937236334661,9164.612574386407,53209.68618167331,45823.06287193204,0.010139838125266813,0.06948635890120124,252,10519.741957142856,21664.13,0,79
1717,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,2.73515,stock,1000.0,short_time_horizon,b12104640891079cf783f22eb36d0345,0,267.7268650522737,408.6742577208089,803.0261326271186,392.8625406082768,4015.1306631355933,1964.3127030413839,0.5157212321423609,7.58102930891867,236,807.1954661016949,422.67,0,66
1718,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,35.0922333333,stock,60.0,short_time_horizon,c444e16b3395db52076ec5cb6499b7fa,0,1.6624075170389034,352.97139771636114,828.7260453012049,493.2910707549392,4143.630226506024,2466.4553537746956,-0.0022326171577602186,0.07347628114350797,252,812.8199571428571,-1630.085,2,79
1719,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,4.60155,stock,2000.0,short_time_horizon,f226bcddeb3dbd5b4f6e6e28eba2e681,0,357.04403245530256,4423.669770252516,13631.804557768924,4458.19556020468,68159.02278884461,22290.9778010234,0.010688807547865982,0.13395366409996234,251,13779.780199203187,10769.24,0,79
1720,high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,229.322716667,stock,400.0,short_time_horizon,7e292e233366a37e60aa296cf243a07b,0,1.736693652230227,822.7979610816126,1720.5848397609561,815.2792994318972,8602.924198804782,4076.3964971594864,0.010139275416431018,0.0929157343296521,252,1715.6019424603173,2195.2468,0,79
1721,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,42.8211,stock,100.0,short_time_horizon,0370e6b2e28722daaecfe4672281bbdd,0,2.28200570045024,6.448131203374849,98.2647568,17.686129607921952,491.323784,88.4306480396098,0.0004064298623217798,0.02518914129948086,252,97.54333333333332,2.530000000000001,1,79
1722,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,15.7453,stock,1000.0,short_time_horizon,ee1b2b2c7a5f9e68668ce95dc69bb73e,0,59.718249299803524,839.5859914887309,812.2277768644068,842.3433592212652,4061.1388843220343,4211.716796106326,-0.0026343566683839532,0.16112240731495298,236,809.6159004237288,-928.1831999999999,0,76
1723,high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,13.7498333333,adr,1000.0,short_time_horizon,c91ad52c693f40ec923bde39b9321a0d,0,67.79737624169267,3629.339696353225,8966.706320000001,3567.316587716672,44833.5316,17836.58293858336,0.009874379500145688,0.06302107384839624,252,8981.902777777777,14785.740000000002,1,79
1724,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,20.2337166667,stock,50.0,med_time_horizon,4e89b6e47b54f09491e007b00b2db269,0,2.354745557965037,16.635747516794257,239.4714854077253,776.1074626169452,1197.3574270386266,3880.537313084726,0.0008861134795060122,0.022918788313996907,233,184.89100772532188,29.74000000000001,0,69
